i1	i10	i11	i12	i13	i14	i15	i16	i2	i3	i4	i5	i6	i7	i8	i9
OTU_51378_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_51380_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0
OTU_51383_16S	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0
OTU_51390_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51394_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_51397_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51399_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_51402_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51409_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_51416_16S	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_51419_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_51423_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51428_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51433_16S	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_51438_16S	0	1	2	0	0	2	2	1	1	1	1	1	1	1	1	0
OTU_51456_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51463_16S	0	0	0	3	1	0	0	0	0	0	1	0	0	0	1	0
OTU_51467_16S	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_51469_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5147_16S	0	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0
OTU_51477_16S	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OTU_51479_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_51480_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_51481_16S	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_5149_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_51503_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_51505_16S	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_51513_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
OTU_51514_16S	0	0	1	1	3	0	0	0	0	0	0	0	1	0	1	0
OTU_51532_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_51533_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_51534_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_5154_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_51541_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51542_16S	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_51544_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_51549_16S	0	0	1	0	0	0	1	0	2	0	0	2	0	0	0	1
OTU_5155_16S	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU_51551_16S	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1
OTU_51552_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_51558_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_5156_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_51562_16S	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_51569_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU_5157_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_51570_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_51571_16S	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
OTU_51579_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_5158_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_51580_16S	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0
OTU_51591_16S	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0
OTU_51592_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5160_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51601_16S	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0
OTU_51602_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_51603_16S	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
OTU_5161_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_51614_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_51615_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51617_16S	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OTU_5162_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51620_16S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_51627_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51633_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_51640_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_51647_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51651_16S	1	2	0	0	1	1	0	1	0	0	2	0	3	1	2	1
OTU_51656_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5166_16S	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
OTU_51660_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_51661_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_51663_16S	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_51665_16S	1	1	3	0	2	1	1	0	1	2	1	1	0	0	1	1
OTU_51668_16S	0	1	1	2	0	1	2	1	1	1	0	1	2	1	2	0
OTU_51669_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_51674_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_51675_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_51680_16S	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_51690_16S	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51696_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_51700_16S	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_51701_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51709_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
OTU_51710_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_51718_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_51719_16S	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51722_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_51725_16S	1	0	0	1	3	0	0	0	0	1	0	0	1	1	0	0
OTU_51728_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_51731_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_51736_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_51739_16S	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
OTU_51768_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_51770_16S	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1
OTU_51773_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_51774_16S	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
OTU_51787_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51789_16S	0	1	1	1	1	2	0	0	0	1	2	0	3	0	1	0
OTU_51798_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_51799_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_51800_16S	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
OTU_51803_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_51804_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51806_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_51808_16S	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU_51810_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51812_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_51814_16S	0	0	0	0	1	1	2	0	0	3	1	1	0	1	0	0
OTU_51816_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51826_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51827_16S	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_51828_16S	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1
OTU_51830_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51837_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_51840_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_51842_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_51844_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_51854_16S	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
OTU_51855_16S	0	0	0	1	0	0	0	1	0	2	1	1	0	1	2	1
OTU_51864_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51869_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_51874_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_51883_16S	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU_51887_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51892_16S	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0
OTU_51893_16S	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0
OTU_51894_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_51896_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_51899_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_519_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OTU_51900_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_51901_16S	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	0
OTU_51905_16S	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OTU_51913_16S	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
OTU_51915_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_51918_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_51924_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_5193_16S	1	2	1	1	3	2	2	4	2	1	1	7	3	0	2	4
OTU_51930_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_51931_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_51937_16S	2	2	0	2	1	2	3	0	0	1	2	0	1	2	1	1
OTU_51942_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51946_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU_51948_16S	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0
OTU_51949_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_51953_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_51955_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
OTU_51960_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51974_16S	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
OTU_51978_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_51979_16S	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_51983_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_51985_16S	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_5199_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_51992_16S	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
OTU_51993_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_51998_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_51999_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_520_16S	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	0
OTU_5200_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52011_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52018_16S	1	2	3	0	1	2	1	0	3	0	1	3	3	5	5	3
OTU_52026_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52027_16S	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU_52037_16S	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_52038_16S	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OTU_5204_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52046_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU_52048_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_52053_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52055_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_5206_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52070_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52071_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52076_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52078_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52082_16S	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0
OTU_52088_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_52089_16S	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	1
OTU_52090_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_52093_16S	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1
OTU_52094_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52095_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52100_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52107_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
OTU_52115_16S	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
OTU_52116_16S	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52117_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52127_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52128_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_52129_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52131_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52133_16S	1	1	0	0	2	0	0	0	0	0	0	1	1	0	0	1
OTU_52134_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52135_16S	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
OTU_52136_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52139_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52142_16S	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
OTU_52146_16S	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
OTU_52148_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52149_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU_52151_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_5216_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52165_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_52170_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_52172_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_52174_16S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52175_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU_5218_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52185_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52197_16S	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1
OTU_52202_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52203_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52211_16S	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
OTU_52214_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52219_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52220_16S	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
OTU_52223_16S	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU_5223_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52233_16S	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
OTU_52236_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52242_16S	0	1	0	0	1	2	0	1	0	0	0	1	1	0	0	1
OTU_52243_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52247_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OTU_52250_16S	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
OTU_52270_16S	4	2	1	7	3	4	1	2	4	3	3	3	1	4	2	5
OTU_52272_16S	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52276_16S	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OTU_52278_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_52281_16S	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_52287_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52295_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52296_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_52297_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52300_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52304_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52305_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52307_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52308_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52319_16S	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_5232_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52337_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_52339_16S	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0
OTU_52343_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52346_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52347_16S	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
OTU_52348_16S	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_52350_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52351_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52356_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52358_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52363_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52367_16S	0	0	0	1	0	1	0	0	1	2	1	0	0	0	0	0
OTU_52370_16S	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52378_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52379_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52381_16S	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
OTU_52388_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52390_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_52392_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_52399_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52404_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52415_16S	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
OTU_52422_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_5243_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_52434_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52446_16S	0	1	3	2	0	0	0	2	0	1	1	0	0	4	1	3
OTU_5245_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_52451_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52454_16S	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU_52458_16S	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
OTU_52463_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52465_16S	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
OTU_52467_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52468_16S	10	1	7	7	9	8	7	10	6	7	5	6	5	9	5	7
OTU_52489_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_525_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52500_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52508_16S	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0
OTU_52511_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52516_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52526_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52528_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52530_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52531_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_5254_16S	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
OTU_52542_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52544_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52551_16S	0	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0
OTU_52555_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52558_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52559_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_52560_16S	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
OTU_52561_16S	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
OTU_52563_16S	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_52565_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52570_16S	0	1	0	1	1	0	0	0	1	2	0	1	1	2	2	2
OTU_52576_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52578_16S	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_52579_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52586_16S	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_52597_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_52600_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_52605_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_52608_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_5261_16S	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52612_16S	0	0	0	0	1	0	0	0	2	0	0	1	0	1	0	0
OTU_52613_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52614_16S	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0
OTU_52618_16S	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
OTU_52625_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52636_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52638_16S	0	0	0	1	0	1	2	0	1	0	2	0	0	1	0	1
OTU_52642_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52645_16S	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU_52649_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52651_16S	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
OTU_52655_16S	0	0	1	2	0	0	0	1	0	1	0	0	0	0	2	0
OTU_52656_16S	0	0	0	1	0	0	0	1	0	0	1	1	2	0	0	0
OTU_52657_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_52659_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_52660_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52664_16S	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
OTU_52667_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52672_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_52675_16S	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52676_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_52688_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_5269_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_52691_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_52697_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_52700_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
